n_raters,mean_kappa,sd_kappa,mean_delta,sd_delta,mean_delta_from_final,sd_delta_from_final,true_kappa
46,0.5964432382745529,0.015693543885188184,0.0015667826605753113,0.0011718678941096618,0.0028992913937960197,0.002165548580867104,0.6
47,0.5964225473049645,0.015626697003706905,0.0015369586899411263,0.0011471950276089196,0.0025226083065347763,0.0018732049512996736,0.6
48,0.5963693533970439,0.01562843669896012,0.001489228936672983,0.0010811628326886922,0.0019709178371051686,0.0015542423429480783,0.6
49,0.5963549827394515,0.015457086068282489,0.0014230742396360969,0.0011204314712958728,0.0013745204566090465,0.0010385596016848117,0.6
50,0.5964746862663912,0.01539030781681839,0.0013745204566090465,0.0010385596016848117,0.0,0.0,0.6
3,0.6935377539382771,0.05070474564895458,,,0.038959179689408624,0.029192014106168864,0.7
4,0.6936814947754022,0.04430738372055485,0.020681936046493366,0.015929071555611806,0.03290730135504095,0.025621638909024337,0.7
5,0.6925300814467825,0.04001966719933053,0.015005603535879635,0.011662589743572977,0.02995471093513077,0.021735070462807,0.7
6,0.692709110135514,0.03641234348790475,0.012720798404552508,0.009409330976088369,0.02677438840077045,0.019406989258675636,0.7
7,0.6929190683225402,0.03427682679056315,0.010249388036513691,0.007541458160723981,0.025059072509173698,0.0175699132106724,0.7
8,0.6926450381803441,0.03228485128887812,0.009221600614102399,0.006738970542304717,0.02299767492155599,0.016643030347434404,0.7
9,0.6923519024354258,0.030167412195284963,0.008050900764148435,0.006292698631005932,0.020994784631932252,0.015289012878146145,0.7
10,0.6925037170847143,0.028590058018002344,0.00690943233423228,0.005323211582585922,0.019527107702288334,0.014316465219707792,0.7
11,0.6924710946138398,0.02725011422893106,0.0064756246845075,0.004986351076348163,0.018291330958773413,0.013391119918086253,0.7
12,0.6923869007872984,0.025911581999151063,0.005905285450494721,0.004487445115433131,0.0170810742883852,0.012415283236812983,0.7
13,0.6926548019917543,0.025099771590549727,0.005347620893851257,0.0040063502684457445,0.016226733192341133,0.011844025106266596,0.7
14,0.6927655172291893,0.024217183423928576,0.00490187454390737,0.0037573087368793405,0.015373277571975904,0.01117175581002907,0.7
15,0.6927479540329233,0.023432560115869375,0.004604749326807921,0.003523302735902219,0.01479380162973155,0.010679247881547982,0.7
16,0.6925333504083339,0.022589904137202913,0.004421061168816022,0.003348609631399374,0.013882006964114279,0.010215566707504967,0.7
17,0.6926567689843152,0.021791316195978763,0.00395750940076109,0.0029491600900871523,0.013101604419149378,0.00952252106409493,0.7
18,0.6926412514139497,0.021526024209933645,0.0036198409444831185,0.0027804366659657394,0.012750257218221945,0.009188851078928266,0.7
19,0.6926563134989764,0.020872511426991643,0.0035513564493727234,0.002766561330084071,0.012132735555483616,0.00890201276527873,0.7
20,0.6927441696923351,0.020502909472522143,0.0034199516158319185,0.0024643493181298174,0.011675058985824478,0.008640611852689991,0.7
21,0.6927431928477956,0.02012837291733824,0.003301596709880536,0.0024654216707303,0.01112882439193509,0.008183223532564001,0.7
22,0.6925839284831369,0.019589982483058512,0.003045631475343722,0.002305997501457204,0.010730180576637858,0.007657992837973555,0.7
23,0.6927172203632352,0.019239688664212502,0.0029006144788246246,0.002126267848676403,0.010286213607035343,0.007456930202164617,0.7
24,0.6925549905867436,0.018773393814851703,0.0027433045021832926,0.0021064996735781156,0.009832900240180506,0.007171953957436767,0.7
25,0.692690344610449,0.018494089945231103,0.002714228882091497,0.001992826553252575,0.009545268963944248,0.006780850047977131,0.7
26,0.6927538211122501,0.017989391733874843,0.0026967136863611267,0.0019288069664507674,0.009015509177869472,0.006474686504380324,0.7
27,0.6929440868546908,0.017652340860820105,0.00258193829627184,0.0019148545458678124,0.008621141792920199,0.006304489216117677,0.7
28,0.6928996828157632,0.01733181024908578,0.002470574234211412,0.0018643787066602818,0.008033876797525418,0.005985361991576582,0.7
29,0.6929044290276984,0.017193482011040144,0.002340717493770522,0.0016742677643840956,0.0077725096582022405,0.005657894646324407,0.7
30,0.6929146998167272,0.01690219963398993,0.002161181877256311,0.0015972185916162658,0.00740206764168474,0.005504212016262774,0.7
31,0.6931069119015255,0.01682662084153162,0.0021761725425904484,0.0016654372519948437,0.007156890553546776,0.0053023689025933594,0.7
32,0.6930999409636176,0.016681701103829223,0.00197895127765379,0.001485480900580879,0.006868657747660786,0.005163420596061291,0.7
33,0.6931331002277621,0.016462067337251498,0.0019974272265423872,0.0015220520556577584,0.006504613862826506,0.004899798853818025,0.7
34,0.6933406471392378,0.016441672781094256,0.0019354827032627554,0.0014445488780089916,0.006369225440714026,0.004779487549636992,0.7
35,0.6933449420455838,0.016337405526552017,0.0018497661018059839,0.0013768572209664415,0.006068903304475433,0.00460487813564419,0.7
36,0.6932725201894405,0.016238080287363652,0.0018917651301163568,0.0014171191807035046,0.005724937610720829,0.00441007353444098,0.7
37,0.6931452732089722,0.016138196734154626,0.0017602765461120797,0.0013874636942061264,0.00551055305100245,0.004186994633803995,0.7
38,0.6931307260506165,0.016016320101964403,0.0016833826524554959,0.0012268986280397059,0.005317476630478269,0.004023123481449352,0.7
39,0.6931790598009975,0.01579691368090082,0.0016988547743643626,0.0012641083918369146,0.005069011675154287,0.0038083897586603964,0.7
40,0.6930868894548577,0.01558239922051548,0.0016944956930385726,0.0012451192261062765,0.004767320910244157,0.0035572285892889396,0.7
41,0.6930777722962597,0.015351287811493922,0.0016269391921861173,0.0012400794391606502,0.004437683357266101,0.003291070671173407,0.7
42,0.6929803684539737,0.015087313680225771,0.0015272569138723646,0.0011732533967192087,0.004194754677597064,0.003060939660511987,0.7
43,0.6929713727141826,0.014901036189704616,0.0014991354803877254,0.0011759938772609934,0.0038802408151714556,0.0028430783610201,0.7
44,0.6929167534266181,0.014802247514106392,0.0015017533881256369,0.0011354996638889806,0.0035346464887379154,0.0025940809809104357,0.7
45,0.6929835215238568,0.0146994355180439,0.001522224843240149,0.0011401135889117383,0.0032282284982140695,0.002357476843634966,0.7
46,0.6929274371829359,0.014465652115367485,0.001490300752131607,0.0011477135149103343,0.002759834707049467,0.002067957509364842,0.7
47,0.6930559158401451,0.014304726476258774,0.0014497195795817451,0.0010402640630503511,0.0023878271350781686,0.0017445340307334861,0.7
48,0.6930505030496366,0.014110547052568315,0.0014002550041352607,0.0010626779069102298,0.001881016809353423,0.0013996285025134876,0.7
49,0.6929927033893523,0.014004820985789968,0.001378595914338845,0.001056773589913865,0.0012910035423111625,0.0010318094247648037,0.7
50,0.6929285846383041,0.01386609349240378,0.0012910035423111625,0.0010318094247648037,0.0,0.0,0.7
