n_raters,mean_kappa,sd_kappa,mean_delta,sd_delta,mean_delta_from_final,sd_delta_from_final,true_kappa
26,0.5967380976001625,0.02659509248777734,0.0029870961518401336,0.0022001474276389103,0.010107959128686946,0.007574607267481131,0.6
27,0.5968411540063964,0.026079247383406657,0.0027648845173847214,0.0020896042830536297,0.009688729240950843,0.0071667926250296304,0.6
28,0.5967775557415018,0.025970619556328164,0.002731622780295841,0.002052559754929605,0.00937122925342856,0.006878952086998304,0.6
29,0.5967745467079965,0.025776662757298188,0.002667286701890756,0.001979587498442702,0.008929410695894357,0.006599918238509232,0.6
30,0.596788692096194,0.02561346953945234,0.0025168502482399444,0.0019035803952150096,0.008668497350830844,0.006323697508169226,0.6
31,0.5967225829650665,0.025431207126724233,0.002524187696267509,0.00183309304762871,0.008278926841258716,0.006081968250561257,0.6
32,0.596777487126559,0.025251963139163495,0.0024108208140830507,0.0018632453578616686,0.00784366088791169,0.005840126739991698,0.6
33,0.5966965334087091,0.02511131470044511,0.0023921876949963465,0.0018116224229373565,0.007472839236545312,0.005612472496648805,0.6
34,0.5966978768988149,0.02493100964830955,0.002209159425586374,0.0016305052705757133,0.0071431429656700594,0.005275317446003367,0.6
35,0.5967133587946729,0.024816754923804314,0.0021297503585809806,0.0016394079506811795,0.006797167402081365,0.005134031795408392,0.6
36,0.5966324584772997,0.02469561292582594,0.0020446210008935985,0.0016007067426216917,0.00641188386884603,0.004819110870362449,0.6
37,0.5966980888861213,0.024541999458466805,0.0019956486518540417,0.001458077497303604,0.006158105144840102,0.004605313847651577,0.6
38,0.5966875217482837,0.024629451106409125,0.0019118855436536933,0.0014160293453261389,0.005888513786043812,0.004446358467561799,0.6
39,0.5966002384400505,0.024387626511618878,0.0020036159218391114,0.0014431229123045585,0.005666556801572419,0.0042231077213520695,0.6
40,0.5965652342130834,0.024205876414732957,0.001899978418260001,0.0014451279235258817,0.005281260281856239,0.003940117055650558,0.6
41,0.5966537162864752,0.024161840466589996,0.0017907492169009114,0.0013336385810258577,0.00500880442295474,0.0036586543272345566,0.6
42,0.5966723993110055,0.023924404798312687,0.00180178474382839,0.0012826962377430625,0.004586993765126286,0.0033642282841286147,0.6
43,0.5966697612356059,0.02387501569137866,0.001713295807579902,0.001301646977169554,0.004248614259430159,0.0031577560052247814,0.6
44,0.596661085858096,0.02369534794257889,0.0016974660152845851,0.0012570796484124758,0.003834779075484214,0.0028868552405256305,0.6
45,0.5967653251196221,0.023686514015118378,0.0016904531279664928,0.0012410464810885301,0.003478244188648382,0.002559110597455056,0.6
46,0.5967616271339338,0.023594040805624966,0.0016609928575971231,0.0012409820967383513,0.0031034327274948367,0.0023298134668874333,0.6
47,0.5967710810731947,0.023464113179537904,0.001602790585220708,0.0012096046277633335,0.002650397983079164,0.001993767989276035,0.6
48,0.5966904670649208,0.023484705489563155,0.0015515679408289907,0.0011827815839840403,0.002188973876711881,0.0016526133318696737,0.6
49,0.5967002735353575,0.023345048930754703,0.0015692262001889348,0.0011806214999366955,0.0014642042292193143,0.001103227588293017,0.6
50,0.5967113233272823,0.02330178608220855,0.0014642042292193143,0.001103227588293017,0.0,0.0,0.6
3,0.6933158929416889,0.05623914407339154,,,0.04109071281076294,0.03134761086641584,0.7
4,0.691760352479747,0.049701419706116134,0.021938336703657392,0.017118201558279995,0.03521407064826461,0.027496574625953323,0.7
5,0.6919847225343754,0.04429911639889294,0.01680513238168038,0.012668810707436255,0.030823107843337038,0.023602193926558112,0.7
6,0.6917602506021795,0.041069642430897696,0.013572711996037528,0.010033942111433762,0.027360077129939573,0.0214788953341736,0.7
7,0.6923833803573526,0.03795070395216398,0.011302222691190621,0.008453973359135473,0.02470092118654714,0.018970212893753145,0.7
8,0.6921650596464501,0.035968024266316984,0.009653133094193057,0.007184325521625257,0.023129819457536303,0.0172323461147108,0.7
9,0.6919640251723084,0.03455573721068269,0.00861613715041487,0.006348030860478845,0.02152551589487316,0.016224458029186664,0.7
10,0.6916369971533032,0.03334803129989442,0.007272441046918846,0.005539938676561704,0.020751509842411878,0.015015737190109102,0.7
11,0.6913379422938483,0.03222367439041729,0.006949562414724824,0.005262233535382328,0.019528761866641205,0.014179304436058039,0.7
12,0.6914070870641918,0.031003957846890758,0.006133676699212749,0.0044848578281499315,0.018477893707033705,0.013558665999181601,0.7
13,0.6916445766817102,0.029829759174080935,0.005869500174751717,0.004404078978219626,0.017478673169664723,0.012637158944407065,0.7
14,0.6917012418886394,0.028991475651413526,0.005286073478819882,0.003865324970123901,0.016631082330694942,0.011982410590833964,0.7
15,0.691862638885462,0.028422985209780424,0.004874429686641552,0.003717731461471371,0.015713228389453462,0.011600385291499982,0.7
16,0.6920199579254116,0.027662536071577568,0.004498807774394457,0.0033268033124164214,0.01498322543193873,0.010940699863133172,0.7
17,0.6921867058233119,0.02720122052846504,0.00421074739988894,0.0031562538640464636,0.014281576824406879,0.01030297091942947,0.7
18,0.6919245225363848,0.026921567205519782,0.004046741772882394,0.0031534610541862,0.013635504475302184,0.009938865051902217,0.7
19,0.6917470896466317,0.02627096799418771,0.003898319277477525,0.002947704231654027,0.01293808020672648,0.009317016884719342,0.7
20,0.6915509204820612,0.025629273555864182,0.0036014385566633758,0.002821871804173367,0.012248221229172376,0.008803882339308065,0.7
21,0.6914856614309287,0.025299603227541708,0.003532535022853292,0.0026765572689889535,0.011679790816017454,0.008495597781871454,0.7
22,0.6917150485763074,0.02482922263508533,0.003204076940070635,0.0024039794078827654,0.011273789707349664,0.007960943936253064,0.7
23,0.6917878153089504,0.024440754013532254,0.003256467019325919,0.0023326226955815476,0.010818996342305764,0.0077065339159757005,0.7
24,0.6917983060539777,0.024258527555580302,0.002894015289202867,0.0022206412084519365,0.010418357315157157,0.0074007331090560685,0.7
25,0.691699962463711,0.023964021387384467,0.002796483353685988,0.002215387956015123,0.009841276600499499,0.007251796386564963,0.7
